5.191 , 88.784 , 83.653 , -2.214 , 502.080 , -0.141 , 1.243 , 78.898 , 102.969 , 64.599
-10.809 , 105.784 , 62.278 , -2.208 , 650.618 , -0.141 , 1.294 , 79.898 , 113.969 , 77.877
-11.809 , 103.784 , 37.270 , -2.223 , 401.859 , -0.137 , 1.133 , 80.898 , 114.969 , 88.431
-13.809 , 67.784 , -19.039 , -2.266 , -28.828 , -0.047 , 0.149 , 81.898 , 116.969 , 121.412
-13.809 , 85.784 , 13.071 , -2.244 , 314.859 , -0.063 , 0.499 , 80.898 , 117.969 , 107.916
-9.809 , 91.784 , 75.215 , -2.226 , 376.443 , -0.136 , 1.114 , 4.898 , 114.969 , 52.990
-8.809 , 14.784 , -2.445 , -2.262 , -69.678 , -0.113 , 0.564 , -13.102 , 104.969 , 70.947
-8.809 , 56.784 , 24.110 , -2.235 , 242.818 , -0.132 , 0.950 , 77.898 , 110.969 , 89.103
-3.809 , 68.784 , 46.117 , -2.196 , 785.451 , -0.144 , 1.371 , 76.898 , 110.969 , 81.588
-9.809 , 79.784 , 57.774 , -2.212 , 513.905 , -0.141 , 1.236 , 77.898 , 113.969 , 77.033
-9.809 , 78.784 , 38.199 , -2.207 , 601.880 , -0.143 , 1.305 , 77.898 , 113.969 , 85.798
-9.809 , 61.784 , 27.778 , -2.221 , 440.276 , -0.138 , 1.155 , 78.898 , 113.969 , 91.662
-10.809 , 79.784 , 19.500 , -2.217 , 497.472 , -0.140 , 1.213 , 77.898 , 113.969 , 98.193
-7.809 , 68.784 , 58.145 , -2.187 , 993.989 , -0.145 , 1.438 , 78.898 , 109.969 , 74.880
-7.809 , 77.784 , 30.594 , -2.205 , 653.272 , -0.143 , 1.315 , 77.898 , 108.969 , 90.259
-6.809 , 59.784 , 22.164 , -2.215 , 517.759 , -0.141 , 1.247 , 81.898 , 108.969 , 94.986
-6.809 , 56.784 , 28.934 , -2.202 , 716.551 , -0.142 , 1.334 , 82.898 , 107.969 , 92.880
-5.809 , 47.784 , 19.766 , -2.207 , 622.551 , -0.140 , 1.270 , 87.898 , 108.969 , 98.232
-12.809 , 34.784 , -17.207 , -2.248 , 83.659 , -0.124 , 0.806 , 90.898 , 111.969 , 118.545
-12.809 , -15.216 , -28.289 , -2.266 , -87.907 , -0.102 , 0.430 , 113.898 , 111.969 , 124.959
-12.809 , -48.216 , -35.394 , -2.285 , -252.928 , -0.045 , -0.222 , 125.898 , 111.969 , 128.935
-11.809 , -12.216 , -24.066 , -2.262 , -72.249 , -0.110 , 0.522 , 118.898 , 112.969 , 123.541
-9.809 , 43.784 , 2.485 , -2.224 , 432.097 , -0.135 , 1.082 , 88.898 , 114.969 , 109.623
-9.809 , 47.784 , 36.723 , -2.208 , 594.214 , -0.142 , 1.262 , 85.898 , 113.969 , 88.935
-10.809 , 15.784 , -15.000 , -2.249 , 45.318 , -0.125 , 0.796 , 99.898 , 114.969 , 120.525
-10.809 , -45.216 , -30.121 , -2.276 , -210.616 , -0.083 , 0.139 , 140.898 , 114.969 , 129.947
-9.809 , -57.216 , -25.449 , -2.270 , -183.186 , -0.108 , 0.395 , 137.898 , 113.969 , 126.002
-9.809 , -25.216 , -26.961 , -2.269 , -126.624 , -0.094 , 0.363 , 122.898 , 113.969 , 125.459
-7.809 , -3.216 , -11.445 , -2.244 , 56.472 , -0.131 , 0.883 , 109.898 , 112.969 , 117.970
-6.809 , 40.784 , 10.520 , -2.229 , 247.501 , -0.136 , 1.071 , 88.898 , 113.969 , 106.271
-1.809 , 30.784 , 14.696 , -2.232 , 196.284 , -0.134 , 1.015 , 90.898 , 108.969 , 103.427
-12.809 , 58.784 , 1.586 , -2.216 , 648.455 , -0.133 , 1.135 , 79.898 , 114.969 , 104.384
-12.809 , 47.784 , 15.156 , -2.214 , 585.218 , -0.139 , 1.226 , 82.898 , 115.969 , 98.642
-11.809 , 114.784 , 51.168 , -2.217 , 499.039 , -0.139 , 1.184 , 80.898 , 116.969 , 86.595
-12.809 , 51.784 , -1.957 , -2.230 , 379.493 , -0.132 , 1.077 , 80.898 , 116.969 , 112.853
-12.809 , 72.784 , 18.235 , -2.207 , 619.868 , -0.142 , 1.292 , 78.898 , 115.969 , 99.181
-12.809 , 72.784 , 10.379 , -2.254 , -50.732 , -0.124 , 0.726 , -7.102 , 115.969 , 95.498
-11.809 , 42.784 , -2.422 , -2.244 , 276.326 , -0.115 , 0.757 , 54.898 , 115.969 , 108.509
-3.809 , 58.784 , 31.574 , -2.254 , -46.228 , -0.124 , 0.723 , -17.102 , 94.969 , 44.541
-10.809 , 54.784 , 32.524 , -2.240 , 105.418 , -0.133 , 0.944 , 58.898 , 113.969 , 78.650
-12.809 , 52.784 , -0.344 , -2.225 , 467.855 , -0.133 , 1.113 , 78.898 , 115.969 , 107.244
-12.809 , 80.784 , -8.156 , -2.246 , 275.393 , -0.050 , 0.480 , 80.898 , 117.969 , 117.759
-12.809 , 79.784 , 0.399 , -2.242 , 418.285 , -0.041 , 0.444 , 78.898 , 116.969 , 113.603
2.191 , 69.784 , 45.942 , -2.204 , 748.368 , -0.141 , 1.287 , 80.898 , 105.969 , 82.923
-11.809 , 59.784 , 15.059 , -2.205 , 706.143 , -0.142 , 1.318 , 82.898 , 114.969 , 100.591
-9.809 , 69.784 , 17.891 , -2.201 , 771.518 , -0.143 , 1.355 , 81.898 , 113.969 , 98.353
-9.809 , 67.784 , 28.656 , -2.206 , 787.318 , -0.140 , 1.250 , 79.898 , 110.969 , 92.423
-4.809 , 73.784 , 54.086 , -2.217 , 437.609 , -0.140 , 1.201 , 79.898 , 105.969 , 77.146
-9.809 , 79.784 , 34.660 , -2.224 , 348.451 , -0.137 , 1.113 , 80.898 , 112.969 , 87.935
-3.809 , 79.784 , 58.774 , -2.205 , 629.972 , -0.141 , 1.255 , 78.898 , 104.969 , 75.447
-7.809 , 69.784 , 49.465 , -2.209 , 531.501 , -0.140 , 1.197 , 80.898 , 109.969 , 81.963
-11.809 , 37.784 , -0.387 , -2.229 , 297.839 , -0.136 , 1.075 , 84.898 , 114.969 , 109.795
-11.809 , -15.216 , -25.258 , -2.257 , -51.557 , -0.116 , 0.619 , 113.898 , 113.969 , 123.416
-10.809 , 15.784 , -5.469 , -2.229 , 264.780 , -0.136 , 1.055 , 99.898 , 112.969 , 112.783
-5.809 , 26.784 , 14.813 , -2.211 , 551.459 , -0.140 , 1.226 , 97.898 , 112.969 , 104.908
-9.809 , 64.784 , -0.328 , -2.221 , 432.543 , -0.138 , 1.123 , 86.898 , 113.969 , 113.818
-11.809 , 6.784 , -28.191 , -2.268 , -36.616 , -0.049 , 0.133 , 103.898 , 115.969 , 128.580
-11.809 , -39.216 , -33.554 , -2.283 , -230.382 , -0.007 , -0.214 , 127.898 , 116.969 , 131.814
-11.809 , 8.784 , -10.191 , -2.247 , 55.147 , -0.125 , 0.825 , 101.898 , 114.969 , 117.642
-6.809 , 8.784 , -3.265 , -2.243 , 104.009 , -0.128 , 0.872 , 101.898 , 110.969 , 113.099
-4.809 , 47.784 , 15.348 , -2.227 , 248.055 , -0.134 , 1.013 , 88.898 , 110.969 , 101.822
-7.809 , 49.784 , -0.836 , -2.236 , 166.984 , -0.133 , 0.997 , 87.898 , 112.969 , 112.658
-2.809 , 53.784 , 18.707 , -2.223 , 337.234 , -0.136 , 1.104 , 85.898 , 110.969 , 101.802
-9.809 , 56.784 , 26.164 , -2.188 , 1059.435 , -0.143 , 1.372 , 86.898 , 114.969 , 94.693
-4.809 , 48.784 , 32.442 , -2.216 , 480.422 , -0.138 , 1.168 , 84.898 , 110.969 , 87.849
18.191 , 88.784 , 55.258 , -2.230 , 224.380 , -0.137 , 1.044 , 82.898 , 92.969 , 78.451
22.191 , 85.784 , 85.403 , -2.232 , 169.851 , -0.136 , 1.000 , 80.898 , 91.969 , 64.091
-12.809 , 69.784 , 16.403 , -2.216 , 605.326 , -0.137 , 1.196 , 80.898 , 115.969 , 102.670
-12.809 , 103.784 , 74.113 , -2.227 , 318.872 , -0.136 , 1.098 , -27.102 , 116.969 , 62.205
18.191 , 111.784 , 90.223 , -2.217 , 425.626 , -0.138 , 1.123 , -7.102 , 97.969 , 55.392
41.191 , 107.784 , 96.645 , -2.244 , 51.505 , -0.131 , 0.869 , -66.102 , 39.969 , -21.393
20.191 , 55.784 , 72.899 , -2.261 , -127.445 , -0.116 , 0.568 , 5.898 , 63.969 , 29.029
-11.809 , 40.784 , 16.235 , -2.261 , -116.091 , -0.115 , 0.541 , 66.898 , 115.969 , 92.072
-12.809 , -16.216 , -25.871 , -2.278 , -206.170 , -0.059 , 0.043 , 111.898 , 116.969 , 126.369
-12.809 , 72.784 , -2.453 , -2.247 , 97.434 , -0.121 , 0.786 , 80.898 , 115.969 , 113.068
-2.809 , 79.784 , 49.996 , -2.198 , 876.960 , -0.144 , 1.384 , 81.898 , 110.969 , 81.408
-5.809 , 70.784 , 33.520 , -2.219 , 368.864 , -0.140 , 1.153 , 79.898 , 107.969 , 87.521
-11.809 , 59.784 , -0.613 , -2.226 , 499.589 , -0.131 , 1.062 , 82.898 , 113.969 , 109.908
-11.809 , 60.784 , -12.457 , -2.238 , 363.501 , -0.117 , 0.841 , 88.898 , 113.969 , 117.213
-11.809 , 95.784 , 54.090 , -2.195 , 1089.055 , -0.142 , 1.370 , 79.898 , 113.969 , 84.322
2.191 , 77.784 , 49.227 , -2.206 , 668.934 , -0.141 , 1.268 , 81.898 , 107.969 , 82.091
-2.809 , 63.784 , 32.571 , -2.207 , 596.447 , -0.142 , 1.290 , 81.898 , 111.969 , 91.838
-6.809 , 74.784 , 38.707 , -2.203 , 773.630 , -0.142 , 1.348 , 78.898 , 114.969 , 91.744
-6.809 , 94.784 , 52.563 , -2.206 , 683.597 , -0.142 , 1.316 , 79.898 , 114.969 , 84.455
-5.809 , 87.784 , 51.156 , -2.208 , 655.580 , -0.141 , 1.243 , 80.898 , 108.969 , 82.380
-7.809 , 61.784 , 41.770 , -2.209 , 541.034 , -0.140 , 1.200 , 80.898 , 108.969 , 85.927
-1.809 , 49.784 , 29.531 , -2.201 , 787.468 , -0.143 , 1.351 , 84.898 , 109.969 , 96.834
-4.809 , 64.784 , 25.082 , -2.206 , 657.755 , -0.142 , 1.284 , 86.898 , 111.969 , 101.591
-11.809 , 63.784 , 2.313 , -2.229 , 330.372 , -0.135 , 1.102 , 89.898 , 113.969 , 110.904
-11.809 , 26.784 , -25.824 , -2.265 , -42.261 , -0.071 , 0.312 , 97.898 , 116.969 , 127.666
-11.809 , -53.216 , -36.695 , -2.291 , -267.241 , 0.084 , -0.790 , 139.898 , 114.969 , 133.080
-9.809 , 11.784 , -11.672 , -2.260 , -3.466 , -0.039 , 0.279 , 96.898 , 113.969 , 118.146
9.191 , 84.784 , 70.102 , -2.221 , 397.909 , -0.138 , 1.141 , 80.898 , 99.969 , 71.767
-8.809 , 42.784 , -3.937 , -2.245 , 83.176 , -0.125 , 0.843 , 85.898 , 115.969 , 113.173
-8.809 , 21.784 , -6.703 , -2.236 , 219.180 , -0.132 , 1.012 , 97.898 , 116.969 , 116.314
-12.809 , 89.784 , 15.219 , -2.226 , 374.943 , -0.133 , 1.098 , 82.898 , 117.969 , 103.130
-11.809 , 89.784 , 51.141 , -2.225 , 414.468 , -0.134 , 1.066 , 82.898 , 117.969 , 85.021
79.191 , 108.784 , 121.297 , -2.237 , 131.414 , -0.133 , 0.935 , 80.898 , 54.969 , 55.662
24.191 , 87.784 , 97.778 , -2.243 , 83.539 , -0.130 , 0.883 , 80.898 , 94.969 , 59.455
-12.809 , 56.784 , 7.696 , -2.220 , 572.418 , -0.136 , 1.173 , 83.898 , 116.969 , 106.474
-12.809 , 58.784 , 15.172 , -2.210 , 693.234 , -0.138 , 1.277 , 82.898 , 116.969 , 102.228
-11.809 , 85.784 , 22.059 , -2.173 , 1689.484 , -0.143 , 1.508 , 59.898 , 115.969 , 100.662
-10.809 , 119.784 , 51.774 , -2.229 , 313.839 , -0.134 , 1.045 , -71.102 , 114.969 , 32.365
38.191 , 80.784 , 67.707 , -2.242 , 87.476 , -0.128 , 0.854 , -25.102 , 25.969 , 0.783
7.191 , 72.784 , 62.235 , -2.245 , 79.601 , -0.129 , 0.851 , 20.898 , 99.969 , 52.998
2.191 , 66.784 , 47.512 , -2.231 , 211.709 , -0.136 , 1.038 , 82.898 , 104.969 , 83.357
-5.809 , 89.784 , 65.168 , -2.208 , 672.151 , -0.140 , 1.260 , 79.898 , 111.969 , 76.779
-4.809 , 56.784 , 35.715 , -2.215 , 502.672 , -0.140 , 1.199 , 80.898 , 106.969 , 86.783
-7.809 , 57.784 , 15.957 , -2.231 , 236.843 , -0.135 , 1.030 , 82.898 , 108.969 , 99.002
0.191 , 47.784 , 22.453 , -2.245 , 42.630 , -0.130 , 0.865 , 84.898 , 104.969 , 94.451
-11.809 , 64.784 , 35.992 , -2.240 , 110.851 , -0.133 , 0.951 , 80.898 , 113.969 , 86.853
-10.809 , 57.784 , 4.317 , -2.224 , 454.218 , -0.136 , 1.144 , 84.898 , 114.969 , 108.709
-9.809 , 67.784 , 35.887 , -2.192 , 959.456 , -0.143 , 1.342 , 84.898 , 113.969 , 92.408
-6.809 , 47.784 , 25.813 , -2.206 , 659.413 , -0.141 , 1.279 , 82.898 , 114.969 , 97.810
-10.809 , 25.784 , 10.512 , -2.221 , 449.351 , -0.137 , 1.176 , 92.898 , 118.969 , 106.447
-9.809 , 45.784 , -1.215 , -2.236 , 249.676 , -0.128 , 0.935 , 88.898 , 117.969 , 114.076
-9.809 , 69.784 , 36.082 , -2.222 , 401.464 , -0.139 , 1.174 , 80.898 , 115.969 , 93.088
-9.809 , 66.784 , 35.899 , -2.204 , 712.772 , -0.142 , 1.320 , 80.898 , 115.969 , 91.369
-7.809 , 72.784 , 29.985 , -2.195 , 856.651 , -0.144 , 1.364 , 82.898 , 114.969 , 97.404
-5.809 , 73.784 , 34.785 , -2.196 , 890.330 , -0.143 , 1.343 , 82.898 , 111.969 , 95.630
-2.809 , 82.784 , 51.750 , -2.216 , 459.084 , -0.140 , 1.201 , 82.898 , 110.969 , 84.912
-6.809 , 67.784 , 35.903 , -2.227 , 277.326 , -0.137 , 1.102 , 81.898 , 113.969 , 91.716
-8.809 , 41.784 , 13.348 , -2.218 , 421.672 , -0.140 , 1.216 , 85.898 , 111.969 , 104.228
-9.809 , 42.784 , -16.234 , -2.254 , 36.314 , -0.110 , 0.655 , 93.898 , 113.969 , 120.830
-7.809 , 47.784 , -7.488 , -2.245 , 197.368 , -0.114 , 0.792 , 81.898 , 111.969 , 115.037
-9.809 , -18.216 , -20.187 , -2.261 , -32.961 , -0.099 , 0.509 , 119.898 , 114.969 , 123.513
-9.809 , -24.216 , -32.172 , -2.283 , -214.228 , 0.028 , -0.400 , 125.898 , 116.969 , 131.209
-12.809 , 52.784 , -5.976 , -2.242 , 219.189 , -0.122 , 0.863 , 82.898 , 116.969 , 116.623
-11.809 , 69.784 , -0.980 , -2.246 , 155.389 , -0.120 , 0.785 , 82.898 , 117.969 , 111.783
-6.809 , 90.784 , 52.543 , -2.187 , 1035.938 , -0.146 , 1.465 , 81.898 , 113.969 , 82.677
-10.809 , 59.784 , 15.563 , -2.231 , 336.151 , -0.134 , 1.028 , 82.898 , 116.969 , 102.888
-7.809 , 39.784 , 7.000 , -2.232 , 245.309 , -0.133 , 1.020 , 87.898 , 113.969 , 106.263
-9.809 , 66.784 , 23.895 , -2.211 , 664.684 , -0.140 , 1.260 , 82.898 , 110.969 , 95.931
-12.809 , 71.784 , 6.106 , -2.198 , 952.272 , -0.142 , 1.365 , 82.898 , 116.969 , 109.763
-11.809 , 59.784 , -6.539 , -2.229 , 568.772 , -0.121 , 0.932 , 4.898 , 114.969 , 101.517
-1.809 , 46.784 , 12.168 , -2.224 , 405.193 , -0.138 , 1.192 , -23.102 , 92.969 , 52.439
-8.809 , 45.784 , 0.598 , -2.221 , 561.118 , -0.134 , 1.093 , 34.898 , 104.969 , 87.451
-3.809 , 102.784 , 73.332 , -2.191 , 918.514 , -0.144 , 1.406 , 61.898 , 105.969 , 67.650
-11.809 , 89.784 , 44.215 , -2.196 , 870.322 , -0.144 , 1.387 , 78.898 , 112.969 , 86.088
-11.809 , 98.784 , 73.082 , -2.206 , 734.076 , -0.141 , 1.274 , 75.898 , 112.969 , 72.357
-6.809 , 84.784 , 39.938 , -2.194 , 910.889 , -0.144 , 1.362 , 77.898 , 108.969 , 87.295
-7.809 , 93.784 , 64.590 , -2.209 , 545.309 , -0.142 , 1.268 , 81.898 , 112.969 , 77.353
-7.809 , 96.784 , 42.012 , -2.209 , 675.389 , -0.142 , 1.296 , 80.898 , 110.969 , 88.388
-4.809 , 84.784 , 46.410 , -2.205 , 626.355 , -0.140 , 1.250 , 81.898 , 109.969 , 85.052
-0.809 , 81.784 , 47.328 , -2.218 , 366.189 , -0.139 , 1.141 , 82.898 , 107.969 , 83.103
-1.809 , 80.784 , 36.352 , -2.224 , 328.747 , -0.139 , 1.162 , 84.898 , 108.969 , 91.142
-0.809 , 37.784 , 36.520 , -2.228 , 241.772 , -0.136 , 1.053 , 88.898 , 108.969 , 89.974
1.191 , 41.784 , 49.258 , -2.241 , 76.630 , -0.130 , 0.881 , 85.898 , 107.969 , 80.693
-8.809 , 56.784 , 36.766 , -2.231 , 284.639 , -0.133 , 1.019 , 84.898 , 115.969 , 90.392
-7.809 , 58.784 , 13.785 , -2.217 , 431.214 , -0.137 , 1.150 , 84.898 , 114.969 , 105.963
-8.809 , 47.784 , 8.098 , -2.208 , 674.776 , -0.141 , 1.296 , 85.898 , 114.969 , 108.744
-7.809 , 59.784 , 16.906 , -2.203 , 806.330 , -0.141 , 1.281 , 86.898 , 114.969 , 104.084
-7.809 , 58.784 , 15.395 , -2.205 , 716.114 , -0.141 , 1.299 , 87.898 , 114.969 , 105.248
-8.809 , 66.784 , 20.727 , -2.210 , 556.272 , -0.141 , 1.249 , 81.898 , 115.969 , 102.447
-6.809 , 59.784 , 27.656 , -2.211 , 514.072 , -0.140 , 1.229 , 82.898 , 113.969 , 95.904
-5.809 , 54.784 , 30.883 , -2.211 , 550.959 , -0.141 , 1.247 , 83.898 , 109.969 , 93.736
-4.809 , 62.784 , 20.211 , -2.203 , 707.459 , -0.142 , 1.295 , 84.898 , 113.969 , 100.943
-6.809 , 51.784 , 9.074 , -2.226 , 306.047 , -0.136 , 1.090 , 84.898 , 111.969 , 106.103
-6.809 , 26.784 , 7.121 , -2.214 , 504.084 , -0.141 , 1.238 , 88.898 , 111.969 , 108.802
-8.809 , 82.784 , 28.762 , -2.214 , 483.747 , -0.140 , 1.227 , 84.898 , 113.969 , 97.107
-11.809 , 59.784 , 6.668 , -2.223 , 376.889 , -0.138 , 1.159 , 86.898 , 116.969 , 108.072
-12.809 , 85.784 , 34.004 , -2.198 , 1016.355 , -0.142 , 1.384 , 82.898 , 116.969 , 94.420
-7.809 , 68.784 , 38.324 , -2.209 , 639.126 , -0.142 , 1.303 , 77.898 , 109.969 , 88.736
2.191 , 47.784 , 26.492 , -2.247 , 28.639 , -0.128 , 0.836 , 59.898 , 101.969 , 77.814
-4.809 , 54.784 , 25.356 , -2.235 , 190.572 , -0.133 , 0.962 , 80.898 , 105.969 , 88.873
-12.809 , 0.784 , -19.965 , -2.264 , -82.386 , -0.105 , 0.488 , 100.898 , 114.969 , 121.802
-11.809 , 49.784 , -12.359 , -2.242 , 248.059 , -0.117 , 0.841 , 88.898 , 114.969 , 116.404
-11.809 , 93.784 , 27.512 , -2.201 , 820.585 , -0.142 , 1.377 , 48.898 , 114.969 , 94.705
0.191 , 56.784 , 34.031 , -2.201 , 698.664 , -0.142 , 1.310 , 46.898 , 105.969 , 72.947
-9.809 , 60.784 , 27.071 , -2.191 , 965.222 , -0.144 , 1.406 , 70.898 , 114.969 , 91.427
-12.809 , 50.784 , -4.246 , -2.246 , 239.664 , -0.090 , 0.624 , 66.898 , 113.969 , 99.920
-12.809 , -83.216 , -39.804 , -2.297 , -293.782 , 0.200 , -1.352 , 146.898 , 116.969 , 132.158
-11.809 , 41.784 , -22.777 , -2.262 , 66.355 , -0.066 , 0.270 , 83.898 , 113.969 , 121.244
-9.809 , 72.784 , 1.047 , -2.210 , 726.134 , -0.140 , 1.286 , 91.898 , 114.969 , 110.892
-9.809 , 89.784 , 14.977 , -2.192 , 1029.293 , -0.143 , 1.391 , 84.898 , 110.969 , 103.533
-10.809 , 79.784 , 9.512 , -2.206 , 784.330 , -0.139 , 1.282 , 84.898 , 115.969 , 109.978
-11.809 , 85.784 , 10.215 , -2.230 , 310.726 , -0.129 , 1.005 , 84.898 , 117.969 , 110.283
-11.809 , 69.784 , -13.847 , -2.238 , 371.272 , -0.117 , 0.827 , 85.898 , 117.969 , 123.755
-9.809 , 95.784 , 50.914 , -2.213 , 590.568 , -0.140 , 1.240 , 82.898 , 116.969 , 87.943
0.191 , 74.784 , 62.344 , -2.233 , 222.501 , -0.134 , 0.995 , 84.898 , 107.969 , 76.990
-9.809 , 25.784 , 0.395 , -2.234 , 206.422 , -0.133 , 0.999 , 99.898 , 119.969 , 115.193
-10.809 , -10.216 , -18.039 , -2.252 , 47.476 , -0.115 , 0.727 , 122.898 , 122.969 , 127.904
-9.809 , 63.784 , 11.871 , -2.219 , 440.705 , -0.140 , 1.209 , 92.898 , 123.969 , 110.884
-11.809 , 25.784 , -11.246 , -2.241 , 210.005 , -0.123 , 0.878 , 95.898 , 122.969 , 123.025
-10.809 , 39.784 , -13.328 , -2.238 , 208.489 , -0.131 , 0.979 , 91.898 , 117.969 , 122.287
-9.809 , 19.784 , -10.027 , -2.249 , 36.914 , -0.128 , 0.838 , 101.898 , 115.969 , 119.904
-9.809 , 62.784 , 12.410 , -2.227 , 363.122 , -0.134 , 1.069 , 84.898 , 115.969 , 108.404
-7.809 , 45.784 , 7.457 , -2.231 , 301.814 , -0.135 , 1.073 , 83.898 , 114.969 , 109.142
-9.809 , 3.784 , -21.726 , -2.263 , -94.953 , -0.107 , 0.502 , 106.898 , 116.969 , 126.920
-7.809 , 53.784 , 22.215 , -2.230 , 309.222 , -0.135 , 1.090 , 82.898 , 113.969 , 100.615
-7.809 , 50.784 , 7.371 , -2.234 , 220.868 , -0.130 , 0.962 , 95.898 , 113.969 , 109.654
-13.809 , 82.784 , 2.676 , -2.225 , 534.318 , -0.128 , 1.019 , 85.898 , 119.969 , 114.439
-13.809 , 87.784 , -6.758 , -2.236 , 438.947 , -0.115 , 0.871 , 85.898 , 119.969 , 119.181
-13.809 , -10.216 , -36.140 , -2.284 , -144.695 , 0.076 , -0.660 , 113.898 , 117.969 , 131.130
-11.809 , 84.784 , 14.539 , -2.237 , 414.505 , -0.108 , 0.753 , 37.898 , 115.969 , 91.392
2.191 , 88.784 , 73.375 , -2.212 , 497.676 , -0.141 , 1.237 , 33.898 , 100.969 , 52.779
-2.809 , 78.784 , 48.641 , -2.222 , 384.072 , -0.138 , 1.144 , 76.898 , 105.969 , 80.865
-3.809 , 94.784 , 31.653 , -2.229 , 263.847 , -0.136 , 1.062 , 81.898 , 108.969 , 91.529
-9.809 , 75.784 , 31.789 , -2.220 , 430.155 , -0.140 , 1.220 , 83.898 , 113.969 , 92.884
-11.809 , 87.784 , 3.821 , -2.222 , 546.714 , -0.131 , 1.086 , 84.898 , 114.969 , 111.064
-5.809 , 95.784 , 56.055 , -2.182 , 1217.622 , -0.145 , 1.440 , 46.898 , 110.969 , 72.537
-7.809 , 64.784 , 48.688 , -2.204 , 630.784 , -0.141 , 1.235 , 51.898 , 113.969 , 77.150
-9.809 , 56.784 , 29.703 , -2.215 , 582.064 , -0.138 , 1.214 , 81.898 , 114.969 , 95.435
-10.809 , 48.784 , 8.824 , -2.256 , -38.741 , -0.118 , 0.674 , 62.898 , 114.969 , 98.420
